,carat,x,y,z,price,cut/carat,color/carat,clarity/carat
18348,1.27,6.92,6.95,4.31,12576,2.3622047244094486,3.937007874015748,4.724409448818897
18349,1.03,6.42,6.49,4.04,5029,4.854368932038835,5.825242718446602,2.912621359223301
18350,0.26,4.1,4.12,2.56,456,11.538461538461538,19.23076923076923,15.384615384615383
18351,1.11,6.59,6.64,4.12,12390,2.7027027027027026,6.306306306306306,5.405405405405405
18352,0.41,4.78,4.82,2.98,912,12.195121951219512,17.073170731707318,9.75609756097561
18353,0.31,4.31,4.34,2.7,625,12.903225806451614,16.129032258064516,12.903225806451614
18354,0.7,5.83,5.85,3.44,2845,7.142857142857143,8.571428571428571,5.714285714285714
18355,0.3,4.27,4.3,2.68,526,10.0,13.333333333333334,13.333333333333334
18356,1.56,7.43,7.34,4.66,11039,3.205128205128205,1.923076923076923,2.564102564102564
18357,1.31,7.06,7.0,4.32,10071,3.0534351145038165,3.0534351145038165,3.8167938931297707
18358,2.22,8.29,8.33,5.22,13579,2.252252252252252,0.4504504504504504,0.9009009009009008
18359,0.31,4.34,4.36,2.65,680,9.67741935483871,19.35483870967742,12.903225806451614
18360,0.54,5.18,5.23,3.23,1607,5.555555555555555,12.962962962962962,5.555555555555555
18361,1.02,6.39,6.54,4.04,10967,4.901960784313726,4.901960784313726,7.8431372549019605
18362,1.59,7.49,7.53,4.64,14031,1.8867924528301885,1.8867924528301885,3.144654088050314
18363,1.01,6.54,6.59,3.82,5132,4.9504950495049505,5.9405940594059405,2.9702970297029703
18364,0.46,5.04,5.0,3.04,1063,8.695652173913043,8.695652173913043,6.521739130434782
18365,0.4,4.7,4.76,2.95,1017,12.5,15.0,15.0
18366,0.74,5.73,5.7,3.62,2398,6.756756756756757,5.405405405405405,2.7027027027027026
18367,0.7,5.61,5.64,3.55,2643,7.142857142857143,8.571428571428571,4.285714285714286
18368,0.43,4.86,4.8,2.97,919,9.30232558139535,6.976744186046512,6.976744186046512
18369,0.31,4.31,4.34,2.7,759,9.67741935483871,12.903225806451614,22.580645161290324
18370,0.58,5.32,5.36,3.33,1961,5.172413793103448,5.172413793103448,12.06896551724138
18371,0.6,5.32,5.27,3.38,1944,3.3333333333333335,11.666666666666668,5.0
18372,1.14,6.73,6.67,4.17,4916,2.6315789473684212,2.6315789473684212,2.6315789473684212
18373,0.32,4.39,4.42,2.73,708,9.375,12.5,18.75
18374,0.23,3.92,3.98,2.45,530,13.043478260869565,21.73913043478261,26.08695652173913
18375,0.51,5.15,5.18,3.16,1595,5.88235294117647,7.8431372549019605,9.803921568627452
18376,1.02,6.54,6.42,3.97,6597,3.9215686274509802,4.901960784313726,3.9215686274509802
18377,0.63,5.55,5.59,3.32,4800,7.936507936507937,11.11111111111111,12.698412698412698
18378,0.3,4.27,4.3,2.71,754,16.666666666666668,23.333333333333336,20.0
18379,2.04,8.15,8.09,4.92,12454,1.9607843137254901,1.4705882352941175,1.4705882352941175
18380,0.7,5.58,5.66,3.52,2512,5.714285714285714,5.714285714285714,7.142857142857143
18381,1.02,6.3,6.38,3.97,4229,4.901960784313726,2.941176470588235,1.9607843137254901
18382,1.13,6.78,6.83,4.04,3967,4.424778761061948,5.3097345132743365,1.7699115044247788
18383,0.3,4.33,4.3,2.63,945,13.333333333333334,16.666666666666668,20.0
18384,1.05,6.5,6.52,4.03,8870,2.857142857142857,4.761904761904762,5.714285714285714
18385,0.32,4.4,4.44,2.72,682,9.375,18.75,9.375
18386,1.12,6.65,6.68,4.08,7145,2.6785714285714284,6.249999999999999,2.6785714285714284
18387,0.26,4.18,4.15,2.5,546,15.384615384615383,26.923076923076923,19.23076923076923
18388,0.76,5.83,5.74,3.65,1629,5.2631578947368425,5.2631578947368425,1.3157894736842106
18389,0.9,6.17,6.12,3.8,4082,4.444444444444445,3.333333333333333,4.444444444444445
18390,0.39,4.73,4.7,2.9,990,10.256410256410255,7.692307692307692,17.94871794871795
18391,0.8,5.87,5.92,3.7,2677,3.75,2.5,3.75
18392,2.01,8.03,8.12,5.01,17005,2.4875621890547266,2.4875621890547266,0.9950248756218907
18393,0.55,5.33,5.37,3.22,1634,5.454545454545454,7.2727272727272725,7.2727272727272725
18394,0.41,4.75,4.72,2.96,1356,9.75609756097561,17.073170731707318,14.634146341463415
18395,0.34,4.53,4.49,2.74,650,11.76470588235294,20.588235294117645,5.88235294117647
18396,1.06,6.55,6.51,4.08,4238,2.830188679245283,3.773584905660377,1.8867924528301885
18397,0.31,4.3,4.35,2.73,544,6.451612903225807,12.903225806451614,12.903225806451614
18398,0.36,4.57,4.52,2.83,932,8.333333333333334,8.333333333333334,16.666666666666668
18399,1.29,7.0,6.94,4.26,4291,3.1007751937984493,1.5503875968992247,1.5503875968992247
18400,0.59,5.37,5.39,3.38,2200,8.474576271186441,11.864406779661017,6.779661016949153
18401,1.22,6.86,6.82,4.28,9756,2.459016393442623,4.098360655737705,4.098360655737705
18402,0.36,4.59,4.54,2.8,1013,11.11111111111111,16.666666666666668,11.11111111111111
18403,0.73,5.83,5.86,3.59,3288,6.8493150684931505,5.47945205479452,8.219178082191782
18404,0.71,5.88,5.95,3.51,2994,7.042253521126761,5.633802816901409,7.042253521126761
18405,1.01,6.43,6.34,4.01,3869,3.9603960396039604,2.9702970297029703,2.9702970297029703
18406,1.16,6.76,6.81,4.15,5454,3.4482758620689657,2.586206896551724,2.586206896551724
18407,0.59,5.36,5.38,3.33,2679,5.084745762711865,8.474576271186441,10.16949152542373
18408,0.33,4.46,4.5,2.72,906,9.09090909090909,18.18181818181818,21.21212121212121
18409,1.51,7.25,7.34,4.54,13474,2.6490066225165565,3.3112582781456954,2.6490066225165565
18410,0.3,4.32,4.31,2.68,1094,10.0,23.333333333333336,23.333333333333336
18411,1.02,6.31,6.38,4.04,4552,4.901960784313726,2.941176470588235,2.941176470588235
18412,0.31,4.35,4.31,2.68,982,9.67741935483871,22.580645161290324,19.35483870967742
18413,1.0,6.38,6.35,3.96,5880,3.0,7.0,3.0
18414,0.31,4.35,4.32,2.65,573,12.903225806451614,9.67741935483871,9.67741935483871
18415,0.42,4.85,4.8,2.98,1035,7.142857142857143,7.142857142857143,16.666666666666668
18416,1.5,7.12,7.21,4.57,13596,1.3333333333333333,2.6666666666666665,3.3333333333333335
18417,0.71,5.68,5.72,3.52,3299,4.225352112676057,5.633802816901409,5.633802816901409
18418,2.5,8.46,8.43,5.48,13278,0.4,1.2,0.8
18419,0.53,5.15,5.18,3.21,3442,5.660377358490566,13.20754716981132,13.20754716981132
18420,0.93,6.16,6.11,3.86,3437,4.301075268817204,3.225806451612903,2.150537634408602
18421,0.32,4.43,4.4,2.73,591,12.5,9.375,9.375
18422,0.44,4.9,4.88,3.01,1294,6.818181818181818,9.090909090909092,15.909090909090908
18423,1.03,6.53,6.46,3.96,4522,3.883495145631068,5.825242718446602,1.941747572815534
18424,0.31,4.34,4.38,2.69,901,9.67741935483871,16.129032258064516,25.806451612903228
18425,0.5,5.21,5.16,3.04,1078,8.0,8.0,4.0
18426,0.72,5.78,5.81,3.55,2410,4.166666666666667,4.166666666666667,2.7777777777777777
18427,1.55,7.41,7.45,4.6,15512,1.9354838709677418,2.5806451612903225,3.8709677419354835
18428,0.25,4.01,4.05,2.53,535,12.0,20.0,16.0
18429,0.71,5.68,5.72,3.54,2209,4.225352112676057,4.225352112676057,7.042253521126761
18430,0.46,4.95,4.97,3.09,1083,6.521739130434782,6.521739130434782,8.695652173913043
18431,0.52,5.18,5.11,3.24,870,7.692307692307692,9.615384615384615,1.923076923076923
18432,0.81,6.07,5.99,3.66,3135,4.938271604938271,8.641975308641975,3.7037037037037033
18433,0.34,4.46,4.49,2.8,565,8.823529411764705,17.64705882352941,8.823529411764705
18434,0.8,5.94,5.9,3.7,2870,3.75,5.0,3.75
18435,0.56,5.24,5.28,3.28,4216,5.357142857142857,12.499999999999998,14.285714285714285
18436,0.7,5.64,5.68,3.55,1918,7.142857142857143,2.857142857142857,4.285714285714286
18437,0.32,4.37,4.34,2.75,672,15.625,18.75,9.375
18438,0.4,4.7,4.75,2.87,1088,10.0,12.5,15.0
18439,1.03,6.54,6.5,3.97,4900,2.912621359223301,3.883495145631068,2.912621359223301
18440,0.9,6.16,6.2,3.84,3989,4.444444444444445,3.333333333333333,4.444444444444445
18441,1.14,6.58,6.62,4.19,4702,1.7543859649122808,1.7543859649122808,2.6315789473684212
18442,0.51,5.17,5.14,3.18,956,7.8431372549019605,1.9607843137254901,5.88235294117647
18443,0.32,4.42,4.44,2.7,716,9.375,15.625,15.625
18444,0.3,4.24,4.27,2.72,368,6.666666666666667,10.0,6.666666666666667
18445,0.42,4.81,4.85,2.96,1216,7.142857142857143,14.285714285714286,14.285714285714286
18446,0.51,5.16,5.21,3.16,2208,5.88235294117647,9.803921568627452,13.72549019607843
18447,1.26,7.03,7.05,4.27,10367,2.380952380952381,3.1746031746031744,4.761904761904762
18448,1.02,6.6,6.62,3.8,3839,1.9607843137254901,6.862745098039215,1.9607843137254901
18449,0.56,5.48,5.39,3.25,1814,7.142857142857142,5.357142857142857,10.714285714285714
18450,1.01,6.46,6.43,3.97,6353,2.9702970297029703,3.9603960396039604,3.9603960396039604
18451,0.28,4.2,4.23,2.58,487,10.714285714285714,24.999999999999996,14.285714285714285
18452,0.9,6.24,6.19,3.81,4082,4.444444444444445,3.333333333333333,4.444444444444445
18453,0.42,4.79,4.84,2.99,847,7.142857142857143,9.523809523809524,9.523809523809524
18454,0.57,5.33,5.38,3.24,1884,5.2631578947368425,10.526315789473685,8.771929824561404
18455,1.18,6.75,6.62,4.18,3965,3.3898305084745766,5.084745762711865,0.8474576271186441
18456,0.63,5.47,5.49,3.43,2962,4.761904761904762,11.11111111111111,9.523809523809524
18457,0.36,4.52,4.56,2.87,619,5.555555555555555,19.444444444444446,8.333333333333334
18458,0.43,4.94,4.9,2.94,726,9.30232558139535,4.651162790697675,4.651162790697675
18459,1.07,6.57,6.47,4.11,6124,3.7383177570093458,6.5420560747663545,2.803738317757009
18460,1.15,6.78,6.74,4.15,6492,2.608695652173913,3.4782608695652177,3.4782608695652177
18461,0.71,5.61,5.65,3.55,2096,2.8169014084507045,4.225352112676057,4.225352112676057
18462,1.5,7.23,7.27,4.53,12672,3.3333333333333335,2.6666666666666665,2.6666666666666665
18463,0.3,4.31,4.28,2.65,911,10.0,20.0,16.666666666666668
18464,1.08,6.64,6.57,4.07,5419,3.7037037037037033,6.481481481481481,2.7777777777777777
18465,0.46,4.93,4.89,3.07,1018,6.521739130434782,2.1739130434782608,15.217391304347826
18466,1.2,6.92,6.95,4.12,9987,4.166666666666667,3.3333333333333335,6.666666666666667
18467,0.4,4.71,4.74,2.94,694,12.5,15.0,7.5
18468,0.97,6.31,6.28,3.95,4101,3.0927835051546393,4.123711340206186,2.061855670103093
18469,0.39,4.77,4.7,2.92,854,10.256410256410255,10.256410256410255,7.692307692307692
18470,2.02,8.08,8.14,4.94,14027,1.4851485148514851,0.9900990099009901,0.9900990099009901
18471,0.3,4.23,4.29,2.7,351,6.666666666666667,3.3333333333333335,10.0
18472,1.5,7.29,7.25,4.59,9282,3.3333333333333335,2.6666666666666665,1.3333333333333333
18473,0.51,5.11,5.14,3.22,1612,9.803921568627452,11.76470588235294,7.8431372549019605
18474,1.51,7.41,7.38,4.52,14674,1.9867549668874172,2.6490066225165565,3.3112582781456954
18475,0.7,5.67,5.7,3.51,2513,7.142857142857143,8.571428571428571,5.714285714285714
18476,0.32,4.39,4.43,2.71,730,9.375,12.5,18.75
18477,0.31,4.34,4.32,2.69,593,9.67741935483871,22.580645161290324,6.451612903225807
18478,0.27,4.1,4.14,2.54,498,7.4074074074074066,18.51851851851852,25.925925925925924
18479,0.5,4.99,5.05,3.14,1649,6.0,12.0,10.0
18480,0.91,6.01,5.99,3.84,2348,2.1978021978021975,2.1978021978021975,3.2967032967032965
18481,1.53,7.51,7.48,4.51,10171,1.9607843137254901,1.3071895424836601,3.2679738562091503
18482,0.32,4.42,4.43,2.65,954,12.5,12.5,25.0
18483,0.74,5.82,5.85,3.57,3130,4.054054054054054,2.7027027027027026,8.108108108108109
18484,0.41,4.83,4.85,2.89,1074,9.75609756097561,9.75609756097561,17.073170731707318
18485,0.41,4.74,4.8,2.94,1007,9.75609756097561,9.75609756097561,14.634146341463415
18486,0.81,5.96,5.92,3.66,3311,4.938271604938271,6.172839506172839,3.7037037037037033
18487,0.72,5.75,5.78,3.56,3478,4.166666666666667,5.555555555555555,6.944444444444445
18488,1.01,6.42,6.5,3.93,7847,4.9504950495049505,3.9603960396039604,5.9405940594059405
18489,1.16,6.74,6.67,4.17,4958,3.4482758620689657,1.7241379310344829,3.4482758620689657
18490,2.0,8.01,7.96,5.19,9610,0.5,1.0,1.0
18491,0.33,4.47,4.49,2.73,619,9.09090909090909,15.15151515151515,12.121212121212121
18492,2.4,8.75,8.71,5.21,16304,1.6666666666666667,0.4166666666666667,1.25
18493,0.31,4.35,4.31,2.68,802,9.67741935483871,16.129032258064516,12.903225806451614
18494,0.91,6.14,6.09,3.83,3746,4.395604395604395,5.4945054945054945,2.1978021978021975
18495,0.9,6.34,6.3,3.74,4114,4.444444444444445,7.777777777777778,2.2222222222222223
18496,0.23,3.88,3.92,2.45,431,21.73913043478261,17.391304347826086,26.08695652173913
18497,0.92,6.15,6.22,3.84,4562,5.434782608695652,6.521739130434782,3.260869565217391
18498,0.41,4.78,4.83,2.96,1259,7.317073170731708,9.75609756097561,19.51219512195122
18499,0.5,5.09,5.06,3.13,1231,8.0,10.0,6.0
18500,0.55,5.34,5.32,3.25,1815,5.454545454545454,7.2727272727272725,9.09090909090909
18501,0.42,4.77,4.82,2.97,921,7.142857142857143,9.523809523809524,11.904761904761905
18502,0.84,6.07,6.12,3.68,4259,5.9523809523809526,4.761904761904762,7.142857142857143
18503,1.01,6.46,6.49,3.97,5028,3.9603960396039604,2.9702970297029703,3.9603960396039604
18504,1.01,6.37,6.32,4.04,6618,1.9801980198019802,3.9603960396039604,4.9504950495049505
18505,1.46,7.36,7.39,4.4,7358,3.4246575342465753,0.684931506849315,2.73972602739726
18506,0.3,4.3,4.33,2.68,735,10.0,13.333333333333334,23.333333333333336
18507,0.34,4.46,4.5,2.8,596,8.823529411764705,11.76470588235294,11.76470588235294
18508,0.31,4.32,4.28,2.7,802,9.67741935483871,16.129032258064516,12.903225806451614
18509,1.01,6.46,6.5,3.98,4653,2.9702970297029703,3.9603960396039604,2.9702970297029703
18510,0.39,4.66,4.62,2.92,1290,10.256410256410255,17.94871794871795,15.384615384615383
18511,0.55,5.26,5.22,3.27,1263,5.454545454545454,9.09090909090909,3.6363636363636362
18512,1.01,6.33,6.26,3.99,3563,4.9504950495049505,4.9504950495049505,1.9801980198019802
18513,0.31,4.35,4.32,2.7,942,12.903225806451614,22.580645161290324,12.903225806451614
18514,1.2,6.75,6.7,4.22,6416,3.3333333333333335,2.5,3.3333333333333335
18515,0.71,5.72,5.68,3.59,2554,5.633802816901409,8.450704225352114,4.225352112676057
18516,1.01,6.7,6.65,3.74,2342,0.9900990099009901,1.9801980198019802,0.9900990099009901
18517,0.41,4.76,4.77,2.92,1007,7.317073170731708,9.75609756097561,14.634146341463415
18518,0.31,4.34,4.31,2.69,942,9.67741935483871,22.580645161290324,12.903225806451614
18519,0.33,4.45,4.5,2.73,579,12.121212121212121,9.09090909090909,15.15151515151515
18520,0.76,5.85,5.88,3.64,3016,3.9473684210526314,3.9473684210526314,5.2631578947368425
18521,0.71,5.76,5.79,3.54,3553,4.225352112676057,8.450704225352114,5.633802816901409
18522,0.9,6.03,6.07,3.83,4508,2.2222222222222223,5.555555555555555,5.555555555555555
18523,0.32,4.37,4.4,2.73,471,9.375,6.25,15.625
18524,0.31,4.34,4.29,2.73,523,16.129032258064516,12.903225806451614,6.451612903225807
18525,1.54,7.31,7.33,4.53,11663,2.5974025974025974,1.948051948051948,2.5974025974025974
18526,0.88,6.08,6.2,3.82,3329,3.409090909090909,6.818181818181818,2.272727272727273
18527,0.73,5.75,5.67,3.6,2683,5.47945205479452,5.47945205479452,6.8493150684931505
18528,1.2,6.81,6.89,4.16,4831,4.166666666666667,2.5,1.6666666666666667
18529,0.7,5.66,5.7,3.56,2437,4.285714285714286,5.714285714285714,7.142857142857143
18530,1.01,6.31,6.37,4.02,6666,1.9801980198019802,5.9405940594059405,3.9603960396039604
18531,0.47,5.01,4.95,3.06,814,8.51063829787234,4.25531914893617,4.25531914893617
18532,0.36,4.58,4.62,2.84,1094,8.333333333333334,19.444444444444446,13.88888888888889
18533,1.01,6.36,6.33,3.96,4836,3.9603960396039604,2.9702970297029703,2.9702970297029703
18534,1.65,7.61,7.53,4.72,17729,1.8181818181818183,2.4242424242424243,4.848484848484849
18535,0.33,4.45,4.44,2.81,1109,15.15151515151515,21.21212121212121,15.15151515151515
18536,0.57,5.31,5.34,3.3,2177,5.2631578947368425,10.526315789473685,8.771929824561404
18537,0.43,4.88,4.91,2.99,905,6.976744186046512,11.627906976744185,9.30232558139535
18538,0.71,5.82,5.72,3.5,3035,4.225352112676057,9.859154929577466,4.225352112676057
18539,1.24,6.98,6.93,4.19,6257,3.2258064516129035,1.6129032258064517,3.2258064516129035
18540,0.7,5.7,5.72,3.52,3330,4.285714285714286,8.571428571428571,4.285714285714286
18541,1.01,6.39,6.44,4.0,10732,3.9603960396039604,6.930693069306931,5.9405940594059405
18542,0.35,4.47,4.45,2.79,1024,8.571428571428571,8.571428571428571,20.0
18543,0.33,4.48,4.51,2.74,722,9.09090909090909,6.0606060606060606,18.18181818181818
18544,0.31,4.32,4.29,2.73,802,16.129032258064516,16.129032258064516,12.903225806451614
18545,0.3,4.31,4.28,2.65,731,13.333333333333334,20.0,13.333333333333334
18546,0.53,5.17,5.19,3.22,3812,5.660377358490566,13.20754716981132,15.094339622641508
18547,0.23,3.94,3.95,2.46,505,13.043478260869565,21.73913043478261,30.434782608695652
18548,0.71,5.85,5.81,3.45,2450,7.042253521126761,4.225352112676057,5.633802816901409
18549,0.41,4.77,4.79,2.94,1007,7.317073170731708,14.634146341463415,12.195121951219512
18550,0.56,5.13,5.14,3.32,1737,1.7857142857142856,10.714285714285714,7.142857142857142
18551,1.42,7.23,7.15,4.45,7157,2.1126760563380285,1.4084507042253522,2.1126760563380285
18552,0.46,5.04,5.02,2.99,1208,8.695652173913043,4.3478260869565215,17.391304347826086
18553,0.3,4.34,4.29,2.66,506,13.333333333333334,6.666666666666667,10.0
18554,0.7,5.72,5.75,3.48,2058,7.142857142857143,4.285714285714286,2.857142857142857
18555,2.19,8.35,8.3,5.13,17016,1.8264840182648403,1.36986301369863,1.36986301369863
18556,0.59,5.4,5.42,3.36,1875,5.084745762711865,10.16949152542373,6.779661016949153
18557,1.01,6.56,6.44,3.84,5797,0.9900990099009901,6.930693069306931,3.9603960396039604
18558,0.71,5.74,5.77,3.54,3516,4.225352112676057,7.042253521126761,5.633802816901409
18559,0.9,6.06,6.09,3.87,3948,2.2222222222222223,6.666666666666666,4.444444444444445
18560,0.3,4.26,4.31,2.65,473,13.333333333333334,10.0,13.333333333333334
18561,0.7,5.8,5.83,3.44,2676,7.142857142857143,5.714285714285714,7.142857142857143
18562,1.21,6.83,6.88,4.18,5885,4.132231404958678,4.958677685950414,2.479338842975207
18563,1.11,6.63,6.66,4.11,3589,3.603603603603603,6.306306306306306,0.9009009009009008
18564,0.62,5.69,5.48,3.36,2083,1.6129032258064517,8.064516129032258,8.064516129032258
18565,1.11,6.68,6.72,4.1,5262,2.7027027027027026,5.405405405405405,1.8018018018018016
18566,0.52,5.21,5.26,3.14,1261,9.615384615384615,9.615384615384615,5.769230769230769
18567,1.21,6.96,6.88,4.16,17192,3.3057851239669422,5.785123966942149,5.785123966942149
18568,0.3,4.32,4.31,2.68,1114,10.0,16.666666666666668,23.333333333333336
18569,1.34,7.07,7.09,4.35,8079,2.2388059701492535,1.4925373134328357,4.477611940298507
18570,0.28,4.23,4.28,2.6,827,10.714285714285714,24.999999999999996,21.428571428571427
18571,0.5,5.14,5.11,3.06,1746,8.0,8.0,10.0
18572,0.38,4.63,4.69,2.83,733,10.526315789473685,18.42105263157895,7.894736842105263
18573,1.02,6.38,6.41,4.04,6058,1.9607843137254901,3.9215686274509802,3.9215686274509802
18574,1.05,6.55,6.5,4.02,5351,3.8095238095238093,6.666666666666666,2.857142857142857
18575,1.5,7.55,7.5,4.31,5833,1.3333333333333333,2.0,1.3333333333333333
18576,1.04,6.63,6.55,3.93,5344,3.846153846153846,2.8846153846153846,3.846153846153846
18577,0.41,4.68,4.77,2.96,603,7.317073170731708,12.195121951219512,4.878048780487805
18578,0.56,5.3,5.32,3.27,1625,5.357142857142857,10.714285714285714,7.142857142857142
18579,0.8,5.97,5.94,3.66,2890,5.0,6.25,3.75
18580,0.35,4.58,4.54,2.8,906,8.571428571428571,14.285714285714286,11.428571428571429
18581,2.0,7.99,8.07,4.88,12768,2.5,0.5,1.5
18582,0.41,4.79,4.82,2.95,1123,7.317073170731708,9.75609756097561,17.073170731707318
18583,0.43,4.84,4.88,2.99,976,11.627906976744185,9.30232558139535,13.953488372093023
18584,1.06,6.52,6.49,4.09,5461,2.830188679245283,3.773584905660377,2.830188679245283
18585,0.72,5.79,5.75,3.56,2298,4.166666666666667,6.944444444444445,2.7777777777777777
18586,0.81,5.92,5.97,3.71,3109,3.7037037037037033,7.4074074074074066,3.7037037037037033
18587,0.48,5.07,5.12,3.06,1320,10.416666666666668,12.5,8.333333333333334
18588,0.36,4.55,4.52,2.79,851,11.11111111111111,19.444444444444446,8.333333333333334
18589,0.41,4.75,4.76,2.97,1007,7.317073170731708,9.75609756097561,14.634146341463415
18590,0.22,3.88,3.84,2.33,342,18.181818181818183,22.727272727272727,13.636363636363637
18591,0.71,5.79,5.84,3.47,2123,7.042253521126761,9.859154929577466,2.8169014084507045
18592,0.36,4.63,4.59,2.82,851,8.333333333333334,19.444444444444446,8.333333333333334
18593,0.75,5.83,5.88,3.66,3462,4.0,8.0,6.666666666666667
18594,0.31,4.36,4.32,2.7,907,12.903225806451614,12.903225806451614,19.35483870967742
18595,0.3,4.31,4.34,2.64,665,10.0,13.333333333333334,20.0
18596,0.58,5.46,5.41,3.22,2401,6.8965517241379315,12.06896551724138,8.620689655172415
18597,1.24,6.89,6.92,4.27,8584,2.4193548387096775,3.2258064516129035,4.032258064516129
18598,1.09,6.58,6.62,4.07,5042,2.7522935779816513,5.504587155963303,1.8348623853211008
18599,0.38,4.62,4.66,2.86,626,7.894736842105263,5.2631578947368425,7.894736842105263
18600,0.84,6.07,6.06,3.76,2456,3.5714285714285716,1.1904761904761905,5.9523809523809526
18601,1.51,7.31,7.23,4.6,4600,3.3112582781456954,0.6622516556291391,0.6622516556291391
18602,0.43,4.94,4.89,2.93,1659,9.30232558139535,16.27906976744186,16.27906976744186
18603,1.16,6.72,6.66,4.19,4969,3.4482758620689657,3.4482758620689657,1.7241379310344829
18604,1.52,7.37,7.28,4.6,14038,1.9736842105263157,3.289473684210526,2.6315789473684212
18605,0.42,4.82,4.84,2.97,931,7.142857142857143,11.904761904761905,7.142857142857143
18606,1.21,6.81,6.76,4.25,10018,3.3057851239669422,4.132231404958678,4.132231404958678
18607,0.3,4.41,4.47,2.58,394,16.666666666666668,13.333333333333334,6.666666666666667
18608,0.7,5.64,5.69,3.46,1952,7.142857142857143,1.4285714285714286,5.714285714285714
18609,0.33,4.48,4.46,2.76,1052,9.09090909090909,18.18181818181818,21.21212121212121
18610,1.22,6.82,6.87,4.26,8583,3.278688524590164,3.278688524590164,4.098360655737705
18611,0.28,4.26,4.29,2.6,787,10.714285714285714,21.428571428571427,21.428571428571427
18612,0.31,4.37,4.33,2.68,1046,9.67741935483871,19.35483870967742,19.35483870967742
18613,0.7,5.59,5.5,3.59,1066,1.4285714285714286,1.4285714285714286,1.4285714285714286
18614,0.62,5.42,5.39,3.46,1410,3.2258064516129035,11.290322580645162,3.2258064516129035
18615,0.9,6.22,6.26,3.8,4438,5.555555555555555,7.777777777777778,3.333333333333333
18616,0.9,6.19,6.25,3.83,4463,5.555555555555555,6.666666666666666,3.333333333333333
18617,0.9,6.11,6.15,3.87,4580,2.2222222222222223,6.666666666666666,4.444444444444445
18618,1.11,6.61,6.57,4.15,5152,2.7027027027027026,1.8018018018018016,4.504504504504504
18619,2.04,8.14,8.06,5.03,14900,1.9607843137254901,1.9607843137254901,0.9803921568627451
18620,0.41,4.78,4.73,2.93,1061,9.75609756097561,9.75609756097561,9.75609756097561
18621,0.35,4.53,4.56,2.83,614,8.571428571428571,17.142857142857142,8.571428571428571
18622,0.36,4.59,4.55,2.81,770,8.333333333333334,13.88888888888889,8.333333333333334
18623,0.41,4.71,4.68,2.99,830,4.878048780487805,2.4390243902439024,12.195121951219512
18624,1.67,7.71,7.73,4.54,8013,1.1976047904191618,0.5988023952095809,1.7964071856287427
18625,1.59,7.56,7.5,4.57,11437,1.8867924528301885,1.8867924528301885,2.5157232704402515
18626,0.3,4.31,4.33,2.69,850,16.666666666666668,13.333333333333334,26.666666666666668
18627,1.01,6.4,6.39,3.94,4497,3.9603960396039604,4.9504950495049505,1.9801980198019802
18628,0.53,5.24,5.29,3.16,1631,7.547169811320754,13.20754716981132,5.660377358490566
18629,1.82,7.81,7.77,4.83,14949,2.1978021978021975,1.6483516483516483,1.6483516483516483
18630,0.58,5.4,5.42,3.31,1889,5.172413793103448,12.06896551724138,6.8965517241379315
18631,0.42,4.79,4.76,3.0,1040,9.523809523809524,16.666666666666668,7.142857142857143
18632,0.58,5.33,5.36,3.31,1389,5.172413793103448,5.172413793103448,5.172413793103448
18633,0.71,5.73,5.77,3.52,2891,4.225352112676057,7.042253521126761,5.633802816901409
18634,0.32,4.38,4.42,2.7,589,12.5,21.875,9.375
18635,1.06,6.55,6.59,4.05,5798,2.830188679245283,5.660377358490566,2.830188679245283
18636,1.19,6.9,7.0,3.99,6937,1.680672268907563,5.042016806722689,3.361344537815126
18637,0.3,4.28,4.26,2.67,709,10.0,23.333333333333336,10.0
18638,0.9,6.26,6.32,3.79,4921,5.555555555555555,6.666666666666666,3.333333333333333
18639,1.24,7.03,7.09,4.19,9738,3.2258064516129035,5.645161290322581,3.2258064516129035
18640,0.61,5.47,5.43,3.29,1359,6.557377049180328,8.19672131147541,4.918032786885246
18641,0.4,4.68,4.7,2.97,1145,5.0,12.5,17.5
18642,0.9,6.35,6.42,3.57,3104,1.1111111111111112,4.444444444444445,2.2222222222222223
18643,1.39,7.22,7.3,4.44,12462,2.1582733812949644,2.877697841726619,4.316546762589929
18644,0.31,4.36,4.41,2.7,557,9.67741935483871,6.451612903225807,22.580645161290324
18645,0.4,4.68,4.72,2.96,737,12.5,5.0,12.5
18646,0.41,4.75,4.8,2.98,1105,7.317073170731708,17.073170731707318,12.195121951219512
18647,1.01,6.17,6.19,4.06,3926,1.9801980198019802,2.9702970297029703,1.9801980198019802
18648,0.52,5.15,5.18,3.22,1906,5.769230769230769,7.692307692307692,11.538461538461538
18649,2.27,8.5,8.45,5.15,15783,1.7621145374449338,1.3215859030837005,0.8810572687224669
18650,1.01,6.27,6.35,3.99,5411,1.9801980198019802,5.9405940594059405,2.9702970297029703
18651,0.35,4.53,4.59,2.79,614,11.428571428571429,17.142857142857142,8.571428571428571
18652,0.72,5.72,5.78,3.52,2300,4.166666666666667,6.944444444444445,2.7777777777777777
18653,0.32,4.4,4.43,2.7,1300,9.375,18.75,25.0
18654,1.0,6.4,6.33,3.99,6608,4.0,5.0,4.0
18655,0.35,4.49,4.52,2.79,614,14.285714285714286,17.142857142857142,8.571428571428571
18656,0.82,5.99,6.04,3.76,2893,6.097560975609756,4.878048780487805,2.4390243902439024
